policy_id,title,organization,fetch_status,source_kind,decision,decision_reasons,decision_reasons_ko,comparison_reasons,old_amount_manwon,old_amount_type,old_roi_apply_method,candidate_count,new_selected_amount_manwon,new_selected_type,new_roi_apply_method,new_support_ratio,detail_text_length,attachment_text_length,fetch_error,url
PBLN_000000000123421,"2026년 중소기업기술혁신개발사업 글로벌선도기술개발(함께달리기, 이어달리기) 시행계획 공고",중소벤처기업부,fetched,url,needs_review,large_amount_delta,기존 금액과 새 대표금액 차이가 큼,"type_changed:subsidy->support_amount | amount_delta_20_percent:old=100000,new=50000",100000.0,subsidy,subtract,30,50000.0,support_amount,subtract,0.65,2644,19226,[공고_제2026-401호]_2026년도_중소기업기술혁신개발사업_수출지향형(함께달리기_이어달리기)_시행계획_공고.pdf: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%5B%EA%B3%B5%EA%B3%A0_%EC%A0%9C2026-401%ED%98%B8%5D_2026%EB%85%84%EB%8F%84_%EC%A4%91%EC%86%8C%EA%B8%B0%EC%97%85%EA%B8%B0%EC%88%A0%ED%98%81%EC%8B%A0%EA%B0%9C%EB%B0%9C%EC%82%AC%EC%97%85_%EC%88%98%EC%B6%9C%EC%A7%80%ED%96%A5%ED%98%95(%ED%95%A8%EA%BB%98%EB%8B%AC%EB%A6%AC%EA%B8%B0_%EC%9D%B4%EC%96%B4%EB%8B%AC%EB%A6%AC%EA%B8%B0)_%EC%8B%9C%ED%96%89%EA%B3%84%ED%9A%8D_%EA%B3%B5%EA%B3%A0.pdf / 202606221055230676.pdf: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202606221055230676.pdf / [공고_제2026-401호]_2026년도_중소기업기술혁신개발사업_수출지향형(함께달리기_이어달리기)_시행계획_공고.hwpx: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%5B%EA%B3%B5%EA%B3%A0_%EC%A0%9C2026-401%ED%98%B8%5D_2026%EB%85%84%EB%8F%84_%EC%A4%91%EC%86%8C%EA%B8%B0%EC%97%85%EA%B8%B0%EC%88%A0%ED%98%81%EC%8B%A0%EA%B0%9C%EB%B0%9C%EC%82%AC%EC%97%85_%EC%88%98%EC%B6%9C%EC%A7%80%ED%96%A5%ED%98%95(%ED%95%A8%EA%BB%98%EB%8B%AC%EB%A6%AC%EA%B8%B0_%EC%9D%B4%EC%96%B4%EB%8B%AC%EB%A6%AC%EA%B8%B0)_%EC%8B%9C%ED%96%89%EA%B3%84%ED%9A%8D_%EA%B3%B5%EA%B3%A0.hwpx / [붙임1-1]_중소기업기술개발_지원사업_보안대책.hwpx: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%5B%EB%B6%99%EC%9E%841-1%5D_%EC%A4%91%EC%86%8C%EA%B8%B0%EC%97%85%EA%B8%B0%EC%88%A0%EA%B0%9C%EB%B0%9C_%EC%A7%80%EC%9B%90%EC%82%AC%EC%97%85_%EB%B3%B4%EC%95%88%EB%8C%80%EC%B1%85.hwpx / [붙임1]_신청방법_및_신청_또는_지원_제외사항_등_유의사항.hwpx: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%5B%EB%B6%99%EC%9E%841%5D_%EC%8B%A0%EC%B2%AD%EB%B0%A9%EB%B2%95_%EB%B0%8F_%EC%8B%A0%EC%B2%AD_%EB%98%90%EB%8A%94_%EC%A7%80%EC%9B%90_%EC%A0%9C%EC%99%B8%EC%82%AC%ED%95%AD_%EB%93%B1_%EC%9C%A0%EC%9D%98%EC%82%AC%ED%95%AD.hwpx / [붙임2-1]_글로벌선도기술개발(함께달리기)_세부_지원내용.hwpx: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%5B%EB%B6%99%EC%9E%842-1%5D_%EA%B8%80%EB%A1%9C%EB%B2%8C%EC%84%A0%EB%8F%84%EA%B8%B0%EC%88%A0%EA%B0%9C%EB%B0%9C(%ED%95%A8%EA%BB%98%EB%8B%AC%EB%A6%AC%EA%B8%B0)_%EC%84%B8%EB%B6%80_%EC%A7%80%EC%9B%90%EB%82%B4%EC%9A%A9.hwpx / [붙임2-2]_글로벌선도기술개발(이어달리기)_세부_지원내용.hwpx: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%5B%EB%B6%99%EC%9E%842-2%5D_%EA%B8%80%EB%A1%9C%EB%B2%8C%EC%84%A0%EB%8F%84%EA%B8%B0%EC%88%A0%EA%B0%9C%EB%B0%9C(%EC%9D%B4%EC%96%B4%EB%8B%AC%EB%A6%AC%EA%B8%B0)_%EC%84%B8%EB%B6%80_%EC%A7%80%EC%9B%90%EB%82%B4%EC%9A%A9.hwpx / 202606221057080567.hwpx: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202606221057080567.hwpx / 202606221057080670.hwpx: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202606221057080670.hwpx / 202606221057080729.hwpx: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202606221057080729.hwpx,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123421
PBLN_000000000123456,[전남] 화순군 2026년 스타기업 모집 공고,전라남도,fetched,url,needs_review,large_amount_delta,기존 금액과 새 대표금액 차이가 큼,"amount_delta_20_percent:old=6000,new=2000",6000.0,support_amount,subtract,8,2000.0,support_amount,subtract,0.1,1736,11340,붙임 1. 화순군스타기업육성사업 지원사업 공고문.hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%EB%B6%99%EC%9E%84%201.%20%ED%99%94%EC%88%9C%EA%B5%B0%EC%8A%A4%ED%83%80%EA%B8%B0%EC%97%85%EC%9C%A1%EC%84%B1%EC%82%AC%EC%97%85%20%EC%A7%80%EC%9B%90%EC%82%AC%EC%97%85%20%EA%B3%B5%EA%B3%A0%EB%AC%B8.hwp / 202606221435590203.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202606221435590203.hwp / 202606221436060021.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202606221436060021.hwp / 붙임 2. 사업신청 양식(화순).hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%EB%B6%99%EC%9E%84%202.%20%EC%82%AC%EC%97%85%EC%8B%A0%EC%B2%AD%20%EC%96%91%EC%8B%9D(%ED%99%94%EC%88%9C).hwp,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123456
PBLN_000000000123459,[경북] 2026년 4차 푸드테크 스마트 제조 기반 구축 사업 재공고,경상북도,fetched,url,needs_review,large_amount_delta,기존 금액과 새 대표금액 차이가 큼,"type_changed:support_amount->loan | roi_method_changed:subtract->exclude | amount_delta_20_percent:old=4500,new=80000",4500.0,support_amount,subtract,13,80000.0,loan,exclude,0.025,2384,31987,(공고문)2026년 푸드테크 스마트 제조 기반 구축 사업 재공고(4차).pdf: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/(%EA%B3%B5%EA%B3%A0%EB%AC%B8)2026%EB%85%84%20%ED%91%B8%EB%93%9C%ED%85%8C%ED%81%AC%20%EC%8A%A4%EB%A7%88%ED%8A%B8%20%EC%A0%9C%EC%A1%B0%20%EA%B8%B0%EB%B0%98%20%EA%B5%AC%EC%B6%95%20%EC%82%AC%EC%97%85%20%EC%9E%AC%EA%B3%B5%EA%B3%A0(4%EC%B0%A8).pdf / 202606221434050176.pdf: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202606221434050176.pdf / (계획서)2026년 푸드테크 스마트 제조 기반 구축 사업계획서.hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/(%EA%B3%84%ED%9A%8D%EC%84%9C)2026%EB%85%84%20%ED%91%B8%EB%93%9C%ED%85%8C%ED%81%AC%20%EC%8A%A4%EB%A7%88%ED%8A%B8%20%EC%A0%9C%EC%A1%B0%20%EA%B8%B0%EB%B0%98%20%EA%B5%AC%EC%B6%95%20%EC%82%AC%EC%97%85%EA%B3%84%ED%9A%8D%EC%84%9C.hwp / (붙임)푸드테크 스마트제조 기반 구축 사업공고.hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/(%EB%B6%99%EC%9E%84)%ED%91%B8%EB%93%9C%ED%85%8C%ED%81%AC%20%EC%8A%A4%EB%A7%88%ED%8A%B8%EC%A0%9C%EC%A1%B0%20%EA%B8%B0%EB%B0%98%20%EA%B5%AC%EC%B6%95%20%EC%82%AC%EC%97%85%EA%B3%B5%EA%B3%A0.hwp / (서식)2026년 푸드테크 스마트 제조 기반 구축 사업 서식.hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/(%EC%84%9C%EC%8B%9D)2026%EB%85%84%20%ED%91%B8%EB%93%9C%ED%85%8C%ED%81%AC%20%EC%8A%A4%EB%A7%88%ED%8A%B8%20%EC%A0%9C%EC%A1%B0%20%EA%B8%B0%EB%B0%98%20%EA%B5%AC%EC%B6%95%20%EC%82%AC%EC%97%85%20%EC%84%9C%EC%8B%9D.hwp / 202606221434110054.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202606221434110054.hwp / 202606221434110147.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202606221434110147.hwp / 202606221434110217.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202606221434110217.hwp / (공고문)2026년 푸드테크 스마트 제조 기반 구축 사업 재공고(4차).pdf: text extraction failed,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123459
PBLN_000000000123468,2026년 에너지신산업 개방형 혁신생태계 OpenLAB 조성사업 기업지원사업 수혜기업모집 공고,산업통상부,fetched,url,needs_review,large_amount_delta,기존 금액과 새 대표금액 차이가 큼,"amount_delta_20_percent:old=8700,new=3000",8700.0,support_amount,subtract,17,3000.0,support_amount,subtract,,2459,18169,1.『OpenLAB조성사업』2026년기업지원사업수혜기업모집공고+.pdf: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/1.%E3%80%8EOpenLAB%EC%A1%B0%EC%84%B1%EC%82%AC%EC%97%85%E3%80%8F2026%EB%85%84%EA%B8%B0%EC%97%85%EC%A7%80%EC%9B%90%EC%82%AC%EC%97%85%EC%88%98%ED%98%9C%EA%B8%B0%EC%97%85%EB%AA%A8%EC%A7%91%EA%B3%B5%EA%B3%A0+.pdf / 202606230941300456.pdf: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202606230941300456.pdf / 202606230940580502.hwpx: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202606230940580502.hwpx / 202606230940580571.hwpx: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202606230940580571.hwpx / [참고]R&D품목개요서(세부1).hwpx: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%5B%EC%B0%B8%EA%B3%A0%5DR&D%ED%92%88%EB%AA%A9%EA%B0%9C%EC%9A%94%EC%84%9C(%EC%84%B8%EB%B6%801).hwpx / [참고]R&D품목개요서(세부2).hwpx: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%5B%EC%B0%B8%EA%B3%A0%5DR&D%ED%92%88%EB%AA%A9%EA%B0%9C%EC%9A%94%EC%84%9C(%EC%84%B8%EB%B6%802).hwpx / 2.기업지원사업신청서및계획서(양식).hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/2.%EA%B8%B0%EC%97%85%EC%A7%80%EC%9B%90%EC%82%AC%EC%97%85%EC%8B%A0%EC%B2%AD%EC%84%9C%EB%B0%8F%EA%B3%84%ED%9A%8D%EC%84%9C(%EC%96%91%EC%8B%9D).hwp / 202606230940580384.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202606230940580384.hwp,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123468
PBLN_000000000123472,[세종] 2026년 정보보호 기업육성(사업화 & 창업ㆍ벤처 육성) 지원사업 모집 공고,세종특별자치시,fetched,url,needs_review,large_amount_delta,기존 금액과 새 대표금액 차이가 큼,"amount_delta_20_percent:old=4000,new=1000",4000.0,support_amount,subtract,11,1000.0,support_amount,subtract,0.1,1886,16905,1.+공고문2026년+정보보호+기업성장사업화+창업벤처+육성지원+지원사업+모집공고+.pdf: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/1.+%EA%B3%B5%EA%B3%A0%EB%AC%B82026%EB%85%84+%EC%A0%95%EB%B3%B4%EB%B3%B4%ED%98%B8+%EA%B8%B0%EC%97%85%EC%84%B1%EC%9E%A5%EC%82%AC%EC%97%85%ED%99%94+%EC%B0%BD%EC%97%85%EB%B2%A4%EC%B2%98+%EC%9C%A1%EC%84%B1%EC%A7%80%EC%9B%90+%EC%A7%80%EC%9B%90%EC%82%AC%EC%97%85+%EB%AA%A8%EC%A7%91%EA%B3%B5%EA%B3%A0+.pdf / 202606231504480070.pdf: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202606231504480070.pdf / 2.+양식+2026년+세종+정보보호+기업성장사업화+창업·벤처육성+지원+사업수행계획서.hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/2.+%EC%96%91%EC%8B%9D+2026%EB%85%84+%EC%84%B8%EC%A2%85+%EC%A0%95%EB%B3%B4%EB%B3%B4%ED%98%B8+%EA%B8%B0%EC%97%85%EC%84%B1%EC%9E%A5%EC%82%AC%EC%97%85%ED%99%94+%EC%B0%BD%EC%97%85%C2%B7%EB%B2%A4%EC%B2%98%EC%9C%A1%EC%84%B1+%EC%A7%80%EC%9B%90+%EC%82%AC%EC%97%85%EC%88%98%ED%96%89%EA%B3%84%ED%9A%8D%EC%84%9C.hwp / 3.+양식2026년+정보보호+기업성장사업화+창업·벤처육성+지원사업_제반서류.hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/3.+%EC%96%91%EC%8B%9D2026%EB%85%84+%EC%A0%95%EB%B3%B4%EB%B3%B4%ED%98%B8+%EA%B8%B0%EC%97%85%EC%84%B1%EC%9E%A5%EC%82%AC%EC%97%85%ED%99%94+%EC%B0%BD%EC%97%85%C2%B7%EB%B2%A4%EC%B2%98%EC%9C%A1%EC%84%B1+%EC%A7%80%EC%9B%90%EC%82%AC%EC%97%85_%EC%A0%9C%EB%B0%98%EC%84%9C%EB%A5%98.hwp / 202606230947080647.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202606230947080647.hwp / 202606230947080734.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202606230947080734.hwp,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123472
PBLN_000000000123480,[부산] 2026년 2차 블록체인 허브 입주기업 맞춤형 지원 프로그램 모집 공고,부산광역시,fetched,url,needs_review,large_amount_delta,기존 금액과 새 대표금액 차이가 큼,"amount_delta_20_percent:old=100,new=1000",100.0,support_amount,subtract,9,1000.0,support_amount,subtract,0.5,2366,12100,붙임1.+(공고문)+2026년+부산+블록체인+허브+입주기업+맞춤형+지원+프로그램+2차+모집+공고문+.pdf: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%EB%B6%99%EC%9E%841.+(%EA%B3%B5%EA%B3%A0%EB%AC%B8)+2026%EB%85%84+%EB%B6%80%EC%82%B0+%EB%B8%94%EB%A1%9D%EC%B2%B4%EC%9D%B8+%ED%97%88%EB%B8%8C+%EC%9E%85%EC%A3%BC%EA%B8%B0%EC%97%85+%EB%A7%9E%EC%B6%A4%ED%98%95+%EC%A7%80%EC%9B%90+%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%A8+2%EC%B0%A8+%EB%AA%A8%EC%A7%91+%EA%B3%B5%EA%B3%A0%EB%AC%B8+.pdf / 202606231039580476.pdf: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202606231039580476.pdf / 붙임2.+(신청양식)+2026년+부산+블록체인+허브+입주기업+맞춤형+지원+프로그램+사업신청서+및+계획서.hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%EB%B6%99%EC%9E%842.+(%EC%8B%A0%EC%B2%AD%EC%96%91%EC%8B%9D)+2026%EB%85%84+%EB%B6%80%EC%82%B0+%EB%B8%94%EB%A1%9D%EC%B2%B4%EC%9D%B8+%ED%97%88%EB%B8%8C+%EC%9E%85%EC%A3%BC%EA%B8%B0%EC%97%85+%EB%A7%9E%EC%B6%A4%ED%98%95+%EC%A7%80%EC%9B%90+%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%A8+%EC%82%AC%EC%97%85%EC%8B%A0%EC%B2%AD%EC%84%9C+%EB%B0%8F+%EA%B3%84%ED%9A%8D%EC%84%9C.hwp / 202606231039380347.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202606231039380347.hwp,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123480
PBLN_000000000123506,[전남광주] 2026년 2차 전남 지역기업 성장사다리 지원사업 연장 공고,중소벤처기업부,fetched,url,needs_review,large_amount_delta,기존 금액과 새 대표금액 차이가 큼,"amount_delta_20_percent:old=3500,new=5000",3500.0,support_amount,subtract,27,5000.0,support_amount,subtract,,2473,17651,[01] 2026년도 전남 지역기업 성장사다리 지원사업 2차 연장공고.pdf: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%5B01%5D%202026%EB%85%84%EB%8F%84%20%EC%A0%84%EB%82%A8%20%EC%A7%80%EC%97%AD%EA%B8%B0%EC%97%85%20%EC%84%B1%EC%9E%A5%EC%82%AC%EB%8B%A4%EB%A6%AC%20%EC%A7%80%EC%9B%90%EC%82%AC%EC%97%85%202%EC%B0%A8%20%EC%97%B0%EC%9E%A5%EA%B3%B5%EA%B3%A0.pdf / [04] RMS(기업지원 관리시스템) 지원기업 사용자매뉴얼.pdf: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%5B04%5D%20RMS(%EA%B8%B0%EC%97%85%EC%A7%80%EC%9B%90%20%EA%B4%80%EB%A6%AC%EC%8B%9C%EC%8A%A4%ED%85%9C)%20%EC%A7%80%EC%9B%90%EA%B8%B0%EC%97%85%20%EC%82%AC%EC%9A%A9%EC%9E%90%EB%A7%A4%EB%89%B4%EC%96%BC.pdf / 202606231343030513.pdf: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202606231343030513.pdf / 202606231345390522.pdf: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202606231345390522.pdf,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123506
PBLN_000000000123512,[경북] 2026년 지역 연계 미드폼 제작지원 사업 공고(경북콘텐츠코리아랩 운영사업),경상북도,fetched,url,needs_review,subtract_without_limit_context | large_amount_delta,직접 차감 후보이나 기업당/한도 문맥이 부족함 | 기존 금액과 새 대표금액 차이가 큼,"amount_delta_20_percent:old=1000,new=18800",1000.0,support_amount,subtract,13,18800.0,support_amount,subtract,1.0,2270,22433,1. 지역 연계 미드폼 제작지원 사업 모집 공고.pdf: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/1.%20%EC%A7%80%EC%97%AD%20%EC%97%B0%EA%B3%84%20%EB%AF%B8%EB%93%9C%ED%8F%BC%20%EC%A0%9C%EC%9E%91%EC%A7%80%EC%9B%90%20%EC%82%AC%EC%97%85%20%EB%AA%A8%EC%A7%91%20%EA%B3%B5%EA%B3%A0.pdf / 4. 콘텐츠진흥원 경북콘텐츠코리아랩 지원사업 기본 운영요령.pdf: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/4.%20%EC%BD%98%ED%85%90%EC%B8%A0%EC%A7%84%ED%9D%A5%EC%9B%90%20%EA%B2%BD%EB%B6%81%EC%BD%98%ED%85%90%EC%B8%A0%EC%BD%94%EB%A6%AC%EC%95%84%EB%9E%A9%20%EC%A7%80%EC%9B%90%EC%82%AC%EC%97%85%20%EA%B8%B0%EB%B3%B8%20%EC%9A%B4%EC%98%81%EC%9A%94%EB%A0%B9.pdf / 202606231349540658.pdf: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202606231349540658.pdf / 202606231350020836.pdf: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202606231350020836.pdf / 2. 지역 연계 미드폼 제작지원 사업 제출 서류.hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/2.%20%EC%A7%80%EC%97%AD%20%EC%97%B0%EA%B3%84%20%EB%AF%B8%EB%93%9C%ED%8F%BC%20%EC%A0%9C%EC%9E%91%EC%A7%80%EC%9B%90%20%EC%82%AC%EC%97%85%20%EC%A0%9C%EC%B6%9C%20%EC%84%9C%EB%A5%98.hwp / 202606231350020780.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202606231350020780.hwp,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123512
PBLN_000000000123520,[제주] 2026년 2차 지역기업 성장사다리 지원사업 공고,중소벤처기업부,fetched,url,needs_review,selected_context_has_risk_keyword | large_amount_delta,선택 후보 주변에 총사업비/자부담 등 위험 키워드가 있음 | 기존 금액과 새 대표금액 차이가 큼,"amount_delta_20_percent:old=5000,new=600000",5000.0,support_amount,subtract,7,600000.0,support_amount,subtract,,2315,7877,2026년 지역기업 성장사다리 지원사업 공고문.pdf: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/2026%EB%85%84%20%EC%A7%80%EC%97%AD%EA%B8%B0%EC%97%85%20%EC%84%B1%EC%9E%A5%EC%82%AC%EB%8B%A4%EB%A6%AC%20%EC%A7%80%EC%9B%90%EC%82%AC%EC%97%85%20%EA%B3%B5%EA%B3%A0%EB%AC%B8.pdf / 202606231423550662.pdf: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202606231423550662.pdf,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123520
PBLN_000000000123525,[충남ㆍ충북ㆍ대전ㆍ세종] 2026년 2차 기업 지원 프로그램(비R&D) 지원대상 모집 공고(미래차 산업 혁신 지원사업),충청남도,fetched,url,needs_review,large_amount_delta,기존 금액과 새 대표금액 차이가 큼,"amount_delta_20_percent:old=1100,new=2000",1100.0,support_amount,subtract,20,2000.0,support_amount,subtract,,2371,10144,사업공고문(2차).pdf: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%EC%82%AC%EC%97%85%EA%B3%B5%EA%B3%A0%EB%AC%B8(2%EC%B0%A8).pdf / 202606231436400284.pdf: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202606231436400284.pdf / 202606231440220420.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202606231440220420.hwp / 신청서 양식.hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%EC%8B%A0%EC%B2%AD%EC%84%9C%20%EC%96%91%EC%8B%9D.hwp,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123525
PBLN_000000000123549,[경기] 용인시 제2차 반도체기업 기술보호 지원사업 모집 공고,경기도,fetched,url,needs_review,subtract_without_limit_context | large_amount_delta,직접 차감 후보이나 기업당/한도 문맥이 부족함 | 기존 금액과 새 대표금액 차이가 큼,"amount_delta_20_percent:old=2000,new=3000",2000.0,support_amount,subtract,5,3000.0,support_amount,subtract,,2308,4638,(공고문) 제2차 용인특례시 반도체기업 기술보호 지원사업 모집 공고+.pdf: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/(%EA%B3%B5%EA%B3%A0%EB%AC%B8)%20%EC%A0%9C2%EC%B0%A8%20%EC%9A%A9%EC%9D%B8%ED%8A%B9%EB%A1%80%EC%8B%9C%20%EB%B0%98%EB%8F%84%EC%B2%B4%EA%B8%B0%EC%97%85%20%EA%B8%B0%EC%88%A0%EB%B3%B4%ED%98%B8%20%EC%A7%80%EC%9B%90%EC%82%AC%EC%97%85%20%EB%AA%A8%EC%A7%91%20%EA%B3%B5%EA%B3%A0+.pdf / (별첨5) 용인기업지원시스템 사업 신청 매뉴얼.pdf: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/(%EB%B3%84%EC%B2%A85)%20%EC%9A%A9%EC%9D%B8%EA%B8%B0%EC%97%85%EC%A7%80%EC%9B%90%EC%8B%9C%EC%8A%A4%ED%85%9C%20%EC%82%AC%EC%97%85%20%EC%8B%A0%EC%B2%AD%20%EB%A7%A4%EB%89%B4%EC%96%BC.pdf / 202606241136440292.pdf: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202606241136440292.pdf / 202606241138430422.pdf: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202606241138430422.pdf / (별첨1) 2026년 지원사업 공통 안내문.hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/(%EB%B3%84%EC%B2%A81)%202026%EB%85%84%20%EC%A7%80%EC%9B%90%EC%82%AC%EC%97%85%20%EA%B3%B5%ED%86%B5%20%EC%95%88%EB%82%B4%EB%AC%B8.hwp / (별첨2) 사업신청서 양식.hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/(%EB%B3%84%EC%B2%A82)%20%EC%82%AC%EC%97%85%EC%8B%A0%EC%B2%AD%EC%84%9C%20%EC%96%91%EC%8B%9D.hwp / (별첨3) 개인정보 수집이용 제공 동의서.hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/(%EB%B3%84%EC%B2%A83)%20%EA%B0%9C%EC%9D%B8%EC%A0%95%EB%B3%B4%20%EC%88%98%EC%A7%91%EC%9D%B4%EC%9A%A9%20%EC%A0%9C%EA%B3%B5%20%EB%8F%99%EC%9D%98%EC%84%9C.hwp / (별첨4) 확약서 양식.hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/(%EB%B3%84%EC%B2%A84)%20%ED%99%95%EC%95%BD%EC%84%9C%20%EC%96%91%EC%8B%9D.hwp / 202606241138430594.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202606241138430594.hwp / 202606241138430645.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202606241138430645.hwp,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123549
